N,P,K,temperature,humidity,ph,rainfall,label
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
9.0,80.0,19.0,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
11.0,72.0,20.0,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
3.0,67.0,24.0,17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans
35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
3.0,77.0,25.0,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
23.0,62.0,19.0,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans
22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
31.0,79.0,25.0,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
24.0,67.0,22.0,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans
11.0,71.0,24.0,21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
25.0,76.0,24.0,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
34.0,66.0,17.0,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans
20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
18.0,74.0,15.0,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
4.0,67.0,25.0,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
37.0,56.0,25.0,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans
5.0,74.0,21.0,16.24469193,21.35793891,5.591704014,66.97053257,kidneybeans
27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
31.0,75.0,18.0,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans
36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans
14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
29.0,68.0,23.0,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
14.0,67.0,22.0,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
20.0,73.0,22.0,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans
40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
14.0,67.0,15.0,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
30.0,63.0,16.0,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans
37.0,70.0,25.0,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
22.0,60.0,24.0,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
27.0,57.0,24.0,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas
10.0,79.0,18.0,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
40.0,70.0,20.0,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas
38.0,55.0,19.0,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
33.0,58.0,24.0,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
16.0,56.0,17.0,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas
31.0,72.0,17.0,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas
16.0,80.0,20.0,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas
27.0,72.0,17.0,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
3.0,68.0,16.0,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
24.0,63.0,19.0,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
1.0,76.0,19.0,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas
6.0,69.0,19.0,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
27.0,61.0,18.0,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
27.0,71.0,23.0,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
17.0,73.0,18.0,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
26.0,72.0,22.0,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
39.0,60.0,15.0,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas
6.0,66.0,15.0,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas
23.0,75.0,25.0,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
36.0,67.0,25.0,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
17.0,67.0,18.0,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas
5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
13.0,73.0,20.0,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
25.0,64.0,20.0,33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas
34.0,75.0,24.0,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas
20.0,77.0,23.0,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
14.0,75.0,24.0,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
36.0,80.0,21.0,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
7.0,77.0,18.0,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
29.0,78.0,25.0,19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas
30.0,60.0,21.0,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
19.0,57.0,23.0,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas
3.0,60.0,19.0,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
5.0,68.0,20.0,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
21.0,74.0,15.0,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
13.0,67.0,18.0,30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas
27.0,74.0,20.0,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas
29.0,72.0,24.0,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
5.0,68.0,20.0,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas
39.0,77.0,21.0,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
27.0,71.0,24.0,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
7.0,74.0,17.0,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
35.0,71.0,17.0,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas
11.0,72.0,22.0,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
20.0,60.0,22.0,29.65052947,42.89833235,6.876572503,186.9226052,pigeonpeas
10.0,71.0,18.0,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
3.0,49.0,18.0,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
22.0,59.0,23.0,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
36.0,58.0,25.0,28.66024187,59.3189118,8.399135958,36.92629678,mothbeans
4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans
32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
14.0,55.0,15.0,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans
25.0,57.0,24.0,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
27.0,43.0,23.0,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
24.0,38.0,22.0,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
29.0,57.0,20.0,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
31.0,35.0,23.0,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans
7.0,45.0,22.0,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
11.0,44.0,17.0,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans
22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
28.0,48.0,15.0,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans
26.0,50.0,19.0,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
36.0,56.0,20.0,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
22.0,43.0,24.0,25.42517036,53.2208266,4.52363558,46.19374559,mothbeans
36.0,43.0,24.0,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
22.0,44.0,24.0,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans
17.0,43.0,22.0,30.06142622,45.90067655,5.498340808,41.0550915,mothbeans
8.0,45.0,15.0,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans
7.0,56.0,23.0,26.33908791,40.00933429,5.545219232,55.50429227,mothbeans
36.0,57.0,16.0,28.61409059,57.14218792,8.292875734,57.02891698,mothbeans
11.0,45.0,19.0,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
6.0,36.0,22.0,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
17.0,57.0,20.0,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
4.0,47.0,20.0,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
9.0,49.0,16.0,30.88482722,41.36561835,7.661537348,55.053805,mothbeans
25.0,51.0,24.0,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans
36.0,44.0,21.0,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans
21.0,38.0,20.0,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
29.0,44.0,20.0,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans
25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
10.0,44.0,24.0,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans
23.0,35.0,18.0,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans
9.0,60.0,23.0,31.96987867,57.17377029,6.276004336,64.25520357,mothbeans
3.0,58.0,21.0,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
39.0,36.0,22.0,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
32.0,41.0,16.0,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
4.0,46.0,15.0,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans
21.0,39.0,20.0,27.06179658,52.3003173,7.388007483,60.74583498,mothbeans
35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.1271039,mothbeans
22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
28.0,57.0,17.0,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
22.0,36.0,16.0,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
38.0,38.0,18.0,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans
23.0,37.0,24.0,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans
25.0,35.0,20.0,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans
40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
23.0,58.0,19.0,24.17093241,58.25204566,5.243634849,59.18953429,mothbeans
2.0,56.0,23.0,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
3.0,56.0,17.0,28.19912143,53.50567601,8.709291688,52.13580529,mothbeans
26.0,51.0,25.0,28.76488954,52.62741529,7.792508068,55.21606732,mothbeans
39.0,42.0,20.0,29.3499706,61.25353851,8.055908858,40.82840673,mothbeans
27.0,59.0,20.0,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans
24.0,45.0,19.0,26.85851927,48.8246387,5.952384957,34.7426459,mothbeans
7.0,40.0,17.0,31.2123945,40.92604945,8.532078733,53.78769958,mothbeans
15.0,45.0,23.0,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
20.0,45.0,16.0,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
34.0,54.0,24.0,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans
19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans
29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
20.0,50.0,22.0,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
15.0,54.0,15.0,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
35.0,55.0,22.0,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
40.0,45.0,18.0,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans
35.0,38.0,19.0,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
40.0,55.0,18.0,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans
18.0,36.0,23.0,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans
35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
22.0,51.0,16.0,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans
33.0,47.0,17.0,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
2.0,51.0,17.0,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans
16.0,51.0,21.0,31.01963639,49.9767522,3.532008668,32.81296548,mothbeans
19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
8.0,54.0,20.0,28.3340432,80.77275974,7.034214276,38.7976407,mungbean
36.0,55.0,20.0,27.01470397,84.34262707,6.635968698,55.296354,mungbean
10.0,56.0,16.0,28.17432665,81.04554836,6.828187499,36.35720652,mungbean
22.0,56.0,17.0,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
9.0,57.0,24.0,29.89232778,89.71503316,7.165121109,42.99498978,mungbean
34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
31.0,51.0,25.0,27.53592929,85.5701901,7.196774236,53.01899249,mungbean
0.0,49.0,18.0,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
21.0,39.0,20.0,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
17.0,52.0,17.0,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
28.0,46.0,16.0,29.008124,84.96089355,6.664187809,45.91011391,mungbean
21.0,38.0,21.0,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
19.0,53.0,22.0,27.8640132,80.4513142,6.852884643,42.83053902,mungbean
31.0,58.0,15.0,27.11026483,84.96771717,7.121571293,51.52617423,mungbean
19.0,35.0,24.0,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
24.0,53.0,17.0,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
31.0,53.0,16.0,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean
33.0,60.0,15.0,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
34.0,45.0,21.0,28.18837136,82.60629652,6.287380117,37.01110438,mungbean
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
33.0,57.0,17.0,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
32.0,57.0,22.0,28.6899851,87.50436797,6.769415888,44.56598352,mungbean
23.0,59.0,25.0,27.8262623,88.73100226,6.320768488,56.68833819,mungbean
35.0,41.0,18.0,28.70562673,81.59200689,6.705008504,59.87065439,mungbean
